ID;Start Date;End Date;Process Category;Tribe;Status;Type;Duration;Folder;End Year
3623;2025-02-07;;Risk assessment (non-PAP);Tribe Assisted Channels;2. Intake filled-in;Change;(blank);Customer IT Systems & Processes/Process change/2025-02-07 Plan ahead adjustments from private banking;
3625;2025-02-07;2025-03-12;Risk assessment (non-PAP);Tribe Mortgages;5. Journey finished;Change;33;Hypotheken/Adviesteam Wonen/2025-02-07 Pilot Verhogen telefonisch ATW;2025.0
3626;2025-02-07;;Communication;Tribe Collections;2. Intake filled-in;Change;(blank);Collections/Communication/2025-02-07 Sustainable Cure for Customers with arrears;
3627;2025-02-10;2025-02-12;Communication;Private Banking & Wealth Mgt (Advice);5. Journey finished;Change;2;Private Banking _ Wealth/Salespitches/2025-02-10 CFMM PriBa Slides;2025.0
3628;2025-02-10;;Communication;Consumer Lending & Insurance;4. Finish & Registration;Change;(blank);Verzekeren/ING Woonverzekering/2025-02-10 Home campaign spring 2025;
3629;2025-02-10;;Other change (non-PAP);Tribe Payments;1. Journey started;Change;(blank);Credit Cards/Commercial Credit Cards/2025-02-10 Digital Handling  BC programme request STP in TS2 Feature 8116387;
3630;2025-02-10;;Communication;Tribe Mortgages;2. Intake filled-in;Change;(blank);Hypotheken/Adviesteam Wonen/2025-02-10 Adviesovereenkomst ATW Engels;
3631;2025-02-10;;Other change (non-PAP);Tribe Daily Banking & Digital First;3. Intake challenged;Change;(blank);Sparen/Z_Other/2025-02-10 Remove Ringfencing (ECO11) for Savings;
3633;2025-02-11;2025-02-17;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;6;Digital Sales/Investments - Verdi/2025-02-11 Links at top op ZOB product detail page;2025.0
3634;2025-02-11;;Significant change financial product/-service/channel (PAP);Consumer Lending & Insurance;2. Intake filled-in;Change;(blank);Betalen-Roodstand/ING Rood Staan/2025-02-11 Reduce unused ING Overdraft;
3635;2025-01-28;;Risk assessment (non-PAP);Tribe Fraud & Cyber Security;3. Intake challenged;Change;(blank);Fraud/Process change/2025-01-28 Business App Limits;
3636;2025-02-11;;Communication;Private Banking & Wealth Mgt (Advice);1. Journey started;Change;(blank);Private Banking _ Wealth/Ki/2025-02-11 Ki  information page in closed environment;
3637;2025-02-11;2025-02-17;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;6;Digital Sales/Investments - Verdi/2025-02-11 Add interest history to EB product detail page;2025.0
3638;2025-02-11;;Other change (non-PAP);Tribe Business Lending;2. Intake filled-in;Change;(blank);Lenen zakelijk/Z_Other/2025-02-11 OT closed using customer data;
3639;2025-02-11;2025-02-17;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;6;Digital Sales/Investments - Verdi/2025-02-11 Small redesign of category page beleggen bij ING;2025.0
3641;2025-02-11;;Other change (non-PAP);Tribe Digital & Customer Interactions;1. Journey started;Change;(blank);Digital Sales/Investments - Verdi/2025-02-11 Redesign of category page beleggen bij ING;
3642;2025-02-11;2025-02-11;Risk assessment (non-PAP);(blank);6. Historical upload;Change;0;Lenen zakelijk/Consumenten Financieringen/2025-02-11 Consumenten Financiering;2025.0
3643;2025-02-12;;Risk assessment (non-PAP);Consumer Lending & Insurance;2. Intake filled-in;Change;(blank);Persoonlijke Lening/Persoonlijke Lening/2025-02-12 Energy Saving Renovation Loan;
3646;2025-02-13;2025-02-13;Other change (non-PAP);Client Services Retail Contact Centre;5. Journey finished;Change;0;Client Services/Other/2025-02-13 Call interaction English conversations Manilla;2025.0
3647;2025-02-13;;Other change (non-PAP);Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Current accounts/Betaalrekening/2025-02-13 Removal of ECO3 and ECO4 checks;
3648;2025-02-13;;Risk assessment (non-PAP);Tribe Daily Banking & Digital First;2. Intake filled-in;Change;(blank);Current accounts/Betaalrekening/2025-02-13 Removal ECO3 and ECO4 checks;
3649;2025-02-13;;Other change (non-PAP);Tribe Daily Banking & Digital First;4. Finish & Registration;Change;(blank);Current accounts/Vreemde Valutarekening/2025-02-13 4375608 Digital flow to open a FCA(VVR);
365;2022-02-11;2024-10-11;Other change (non-PAP);Tribe Daily Banking & Digital First;5. Journey finished;Change;973;Current accounts/Betaalrekening/2022-02-11 Contenpage Make an appoinment Current Account;2024.0
3650;2025-02-14;;Other change (non-PAP);Consumer Lending & Insurance;3. Intake challenged;Change;(blank);Z_Other/Consumer Lending & Insurance/2025-02-14 K2B pCrayon PSD2 shadow run;
3651;2025-02-14;;Other change (non-PAP);Tribe Datamanagement;1. Journey started;Change;(blank);Datamanagement/Other/2025-02-14 5659401DBNLGROUPITRisk;
3653;2025-02-14;;Risk assessment (non-PAP);Tribe Daily Banking & Digital First;3. Intake challenged;Change;(blank);Current accounts/Betaalrekening/2025-02-14 Tax Savers;
3654;2025-02-14;;Risk assessment (non-PAP);Tribe Collections;2. Intake filled-in;Change;(blank);Collections/Process change/2025-02-14 Personal Payment Arrangement;
3655;2025-02-15;2025-04-08;Other change (non-PAP);Tribe Digital & Customer Interactions;5. Journey finished;Change;52;Customer Intelligence/Z_Other/2025-02-15 Assessment GeoMarktProfiel Data;2025.0
3656;2025-02-17;;Communication;Tribe Daily Banking & Digital First;2. Intake filled-in;Change;(blank);Z_Other/Tribe Daily Banking & Digital First/2025-02-17 Semi Mandatory Journey First Salary;
3657;2025-02-17;;Risk assessment (non-PAP);Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Sparen/Oranje Spaarrekening/2025-02-17 Savings Lock;
3658;2025-02-17;;Communication;Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Z_Other/Tribe Daily Banking & Digital First/2025-02-17 ING  MC experiment Dinner deal;
3659;2025-02-17;2025-02-20;Other change (non-PAP);Tribe Daily Banking & Digital First;5. Journey finished;Change;3;Current accounts/Vreemde Valutarekening/2025-02-17 Adjustment FCA openings;2025.0
3661;2025-02-17;;Communication;Tribe Daily Banking & Digital First;2. Intake filled-in;Change;(blank);Z_Other/Tribe Daily Banking & Digital First/2025-02-17 ING  MC experiment Concert deal;
3662;2025-02-17;;Risk assessment (non-PAP);Tribe Digital Business Banking;3. Intake challenged;Change;(blank);Customer Data/Process change/2025-02-17 Epic 4821329 New 2 Banking Endorsees;
3663;2025-02-17;;Other change (non-PAP);Private Banking & Wealth Mgt (Advice);3. Intake challenged;Change;(blank);Private Banking _ Wealth/Salespitches/2025-02-17 PDPM Pilot  Salespitch;
3665;2025-02-17;2025-03-31;Communication;Tribe Investments;5. Journey finished;Change;42;Beleggingsrekeningen/Z_Other/2025-02-17 Gouden Stier Award 24;2025.0
3666;2025-02-18;2025-04-08;Communication;Tribe Mortgages;5. Journey Cancelled;Change;49;Hypotheken/Adviesteam Wonen/2025-02-18 Flyer Woonadviseur makelaars;2025.0
3667;2025-02-18;;Communication;Private Banking & Wealth Mgt (Advice);4. Finish & Registration;Change;(blank);Private Banking _ Wealth/Z_Other/2025-02-18 LinkedIn post;
3668;2025-02-18;2025-03-18;Other change (non-PAP);Tribe Fraud & Cyber Security;5. Journey finished;Change;28;Fraud/Process change/2025-02-18 PoC Intelligence Sharing with Meta;2025.0
3669;2025-02-19;2025-02-20;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;1;Digital Sales/Investments - Verdi/2025-02-19 English product tiles product shop EBZOB;2025.0
3670;2025-02-19;2025-03-05;Other change (non-PAP);Tribe Investments;5. Journey finished;Change;14;Beleggingsrekeningen/Vermogensbeheer/2025-02-19 Investments CDPM MVP;2025.0
3671;2025-02-19;2025-03-20;Risk assessment (non-PAP);Private Banking & Wealth Mgt (Advice);5. Journey finished;Change;29;Private Banking _ Wealth/Campagnes/2025-02-19 Private Markets Events 2025;2025.0
3672;2025-02-19;2025-04-16;Other change (non-PAP);Tribe Mortgages;5. Journey finished;Change;56;Hypotheken/Z_Other/2025-02-19 Interactive current mortgages interest rate page on ing.nl;2025.0
3674;2025-02-19;;Other change (non-PAP);Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Z_Other/Tribe Daily Banking & Digital First/2025-02-19 PPMEPIC0049319;
3675;2025-02-20;;Risk assessment (non-PAP);Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Current accounts/Zakelijke rekening/2025-02-20 PPMEPIC0049319;
3676;2025-02-20;;Significant change financial product/-service/channel (PAP);Tribe Fraud & Cyber Security;4. Finish & Registration;Change;(blank);Fraud/Process change/2025-02-20 Smooth  safe digital payments above 50K;
3677;2025-02-20;;Other change (non-PAP);Tribe KYC Services;4. Finish & Registration;Change;(blank);KYC/Other/2025-02-20 Verint Workforce Management Tool;
3679;2025-02-20;2025-03-17;Other change (non-PAP);Tribe Mortgages;5. Journey finished;Change;25;Hypotheken/Execution Only Service/2025-02-20 DZA Pilot  Lowering handling costs for sustainable loan part;2025.0
3680;2025-02-20;;Other change (non-PAP);Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Sparen/Z_Other/2025-02-20 Rond af  Spaar  Campagne Maart 2025;
3681;2025-02-21;2025-04-25;Communication;Tribe Investments;5. Journey finished;Change;63;Beleggingsrekeningen/Zelf op de Beurs/2025-02-21 VV Gelddelen Documentatie;2025.0
3683;2025-02-24;;Communication;Tribe Mortgages;4. Finish & Registration;Change;(blank);Z_Other/Tribe Mortgages/2025-02-24 Verification questions mortgage appointments;
3684;2025-02-24;;Other change (non-PAP);Tribe Investments;1. Journey started;Change;(blank);Beleggingsrekeningen/Z_Other/2025-02-24 Tekorten proces wijzigen;
3685;2025-02-24;;Other change (non-PAP);Tribe Investments;1. Journey started;Change;(blank);Beleggingsrekeningen/Z_Other/2025-02-24 Tekorten proces wijziging;
3688;2025-02-25;;Risk assessment (non-PAP);Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Current accounts/Betaalrekening/2025-02-25 Relaunch Member get Member;
3691;2025-02-26;2025-03-18;Other change (non-PAP);Tribe Daily Banking & Digital First;5. Journey finished;Change;20;Current accounts/Zakelijke rekening/2025-02-26 Overrule MagDat for Open Business Current Account;2025.0
3692;2025-02-26;;Risk assessment (non-PAP);Tribe Daily Banking & Digital First;2. Intake filled-in;Change;(blank);Z_Other/Tribe Daily Banking & Digital First/2025-02-26 Risk based address verification in MO;
3693;2025-02-27;;Communication;Tribe Collections;2. Intake filled-in;Change;(blank);Collections/Communication/2025-02-27 Communication Financial Fit Loan Remittance;
3694;2025-02-27;;Other change (non-PAP);Tribe Digital Business Banking;3. Intake challenged;Change;(blank);Customer Data/Process change/2025-02-27 Setup Party Offboarding Orchestrator EPIC8453161;
3695;2025-02-27;2025-04-21;Other change (non-PAP);Tribe Digital & Customer Interactions;5. Journey finished;Change;53;Digital Sales/Facebook Pixel & Google ads/2025-02-27 Meta tracking;2025.0
3696;2025-02-28;2025-03-20;Communication;Private Banking & Wealth Mgt (Advice);5. Journey finished;Change;20;Private Banking _ Wealth/Z_Other/2025-02-28 FactSet rapportage Duurzaamheid  Uitsluitingen;2025.0
3697;2025-03-03;2025-04-03;Other change (non-PAP);Tribe Investments;5. Journey finished;Change;31;Beleggingsrekeningen/Vermogensadvies/2025-03-03 Private Markets treshold  model allocations;2025.0
3698;2025-03-03;;Other change (non-PAP);Tribe Daily Banking & Digital First;2. Intake filled-in;Change;(blank);Z_Other/Tribe Daily Banking & Digital First/2025-03-03 Cashual 2025  sounding board;
3699;2025-03-03;;New financial product/-service/channel (PAP);Consumer Lending & Insurance;3. Intake challenged;Change;(blank);Verzekeren/Maverick/2025-03-03 MGA risk carrier contract;
3700;2025-03-03;;Communication;Tribe Mortgages;4. Finish & Registration;Change;(blank);Hypotheken/Adviesteam Wonen/2025-03-03 Flyer project ontwikkelaar;
3703;2025-03-04;;Communication;Private Banking & Wealth Mgt (Advice);2. Intake filled-in;Change;(blank);Private Banking _ Wealth/Campagnes/2025-03-04 Private Markets campaign 2025  PM guide;
3704;2025-03-04;;Communication;Tribe Mortgages;1. Journey started;Change;(blank);Hypotheken/Z_Other/2025-03-04 Wijziging offerte op SMV;
3705;2025-03-04;;Other change (non-PAP);Tribe Digital & Customer Interactions;1. Journey started;Change;(blank);Digital Sales/Investments - Verdi/2025-03-04 CRO optimizations Q1;
3706;2025-03-04;;Other change (non-PAP);Tribe Digital & Customer Interactions;1. Journey started;Change;(blank);Digital Sales/Investments - Verdi/2025-03-04 CRO Investments Q1 2025;
3707;2025-03-05;2025-03-14;Other change (non-PAP);Tribe Payments;5. Journey finished;Change;9;Payments_Giraal betvk/Z_Other/2025-03-05 8183060 (CASH) COMPLAINTS ON MOBILE;2025.0
3708;2025-03-05;;Other change (non-PAP);Tribe Investments;2. Intake filled-in;Change;(blank);Beleggingsdiensten/Z_Other/2025-03-05 Support of W9forms by Investments for our USW Process;
3709;2025-03-05;2025-04-24;Risk assessment (non-PAP);Consumer Lending & Insurance;(blank);Change;50;Persoonlijke Lening/Persoonlijke Lening/2025-03-05 Reusing Checked Evidence in Recurring Applications;2025.0
371;2022-02-15;;Risk assessment (non-PAP);Tribe Daily Banking & Digital First;2. Intake filled-in;Change;(blank);Current accounts/Jongerenrekening/2022-02-15 Deactivate ISP Iris opening ChildYouth and help customer via MING;
3710;2025-03-05;;Communication;Tribe Daily Banking & Digital First;4. Finish & Registration;Change;(blank);Sparen/Z_Other/2025-03-05 DGS wijzigingen april 2025;
3711;2025-03-05;;New financial product/-service/channel (PAP);Tribe Mortgages;2. Intake filled-in;Change;(blank);Hypotheken - WUB/Z_Other/2025-03-05 Sustainability - Online Home Scan;
3712;2025-03-05;;Communication;Tribe Mortgages;2. Intake filled-in;Change;(blank);Hypotheken/Origination/2025-03-05 Improve rejection and cancellation process  FEATURE 3814343;
3713;2025-03-05;;Risk assessment (non-PAP);Real Estate Finance;3. Intake challenged;Change;(blank);Real Estate/Process change/2025-03-05 Valuation process (quality review and TPAR);
3714;2025-03-06;2025-03-10;Other change (non-PAP);Tribe Business Lending;5. Journey finished;Change;4;Z_Other/Tribe Business Lending/2025-03-06 Informing ING RM about BIP financing request by IMZ;2025.0
3715;2025-03-06;;Other change (non-PAP);Tribe KYC Services;3. Intake challenged;Change;(blank);KYC/Organisational change/2025-03-06 Data Analysts FCFP to Manilla Hubs;
3718;2025-03-06;;Other change (non-PAP);Tribe Digital Business Banking;1. Journey started;Change;(blank);Customer Data/Process change/2025-03-06 5440848 Target for manage legal entity;
3719;2025-03-06;2025-03-06;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;0;Digital Sales/Investments - Verdi/2025-03-06 Ghost account investments with disclaimer;2025.0
3721;2025-03-07;;Communication;Private Banking & Wealth Mgt (Advice);2. Intake filled-in;Change;(blank);Private Banking _ Wealth/Campagnes/2025-03-07 Private Markets campaign 2025  scripts for promo and explainer videos;
3722;2025-03-07;;Communication;Private Banking & Wealth Mgt (Advice);2. Intake filled-in;Change;(blank);Private Banking _ Wealth/Z_Other/2025-03-07 Private Markets Campaign 2025  LinkedIn posts;
3723;2025-03-07;;Communication;Tribe Investments;(blank);Change;(blank);Beleggingsrekeningen/Zelf op de Beurs/2025-03-07 Best Execution Policy 2025;
3724;2025-03-07;;Communication;Private Banking & Wealth Mgt (Advice);2. Intake filled-in;Change;(blank);Private Banking _ Wealth/Internetpagina/2025-03-07 Private Markets campaign 2025  website;
3725;2025-03-10;;Communication;Tribe Investments;4. Finish & Registration;Change;(blank);Beleggingsrekeningen/Z_Other/2025-03-10 US Withholding Client reachout Wform;
3726;2025-03-10;;Other change (non-PAP);Tribe Payments;4. Finish & Registration;Change;(blank);Payments_Giraal betvk/IDEAL (issuing en acquiring)/2025-03-10 Revoke certificate iDeal (acquiring);
3727;2025-03-10;;Other change (non-PAP);Tribe Payments;(blank);Change;(blank);Payments_Giraal betvk/IDEAL (issuing en acquiring)/2025-03-10 CAR Function Ideal (acquiring);
3728;2025-03-10;2025-04-23;Significant change financial product/-service/channel (PAP);Tribe Mortgages;5. Journey finished;Change;44;Hypotheken/Z_Other/2025-03-10 Auto adjust LTV;2025.0
373;2022-02-16;2024-10-11;Significant change financial product/-service/channel (PAP);Tribe Daily Banking & Digital First;5. Journey On hold;Change;968;Sparen/Pensioenspaarrekening/2022-02-16 Stop renewing Pension Saving accounts;2024.0
3731;2025-03-11;2025-03-19;Communication;Tribe Mortgages;5. Journey finished;Change;8;Hypotheken/Adviesteam Wonen/2025-03-11 OHD flyer;2025.0
3732;2025-03-11;;Risk assessment (non-PAP);CREFS;3. Intake challenged;Change;(blank);Facility Management/Other/2025-03-11 Replace VMS COS;
3733;2025-03-11;;Risk assessment (non-PAP);Real Estate Finance;1. Journey started;Change;(blank);Real Estate/Process change/2025-03-11 Extention CFP contract;
3734;2025-03-12;;Risk assessment (non-PAP);Commercial Finance;3. Intake challenged;Change;(blank);Commercial Finance/Other/2025-03-12 FastTrack Flow in Lendscape;
3735;2025-03-12;;Other change (non-PAP);Tribe Mortgages;1. Journey started;Change;(blank);Hypotheken/Origination/2025-03-12 Aanvraag Offerte en Tekendatumrente;
3736;2025-03-13;2025-03-19;Communication;Tribe Investments;5. Journey finished;Change;6;Beleggingsrekeningen/Z_Other/2025-03-13 Vrijvallen spaardepositos;2025.0
3737;2025-03-13;2025-03-14;Communication;Tribe Investments;5. Journey finished;Change;1;Beleggingsrekeningen/Eenvoudig Beleggen/2025-03-13 Onboarding fallout retarget survey;2025.0
3738;2025-03-13;;Other change (non-PAP);Tribe Investments;1. Journey started;Change;(blank);Beleggingsrekeningen/Z_Other/2025-03-13 VIA correctiebrief over 2024;
3740;2025-03-13;;Other change (non-PAP);Consumer Lending & Insurance;1. Journey started;Change;(blank);Verzekeren/ING Rechtsbijstandverzekering voor Particulieren/2025-03-13 Legal Aid Insurance  Change of conditions;
3741;2025-03-13;2025-04-09;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;27;Digital Sales/Z_Other/2025-03-13 Aanpassingen Content Kijk Vooruit 2025;2025.0
3742;2025-03-13;2025-04-16;Communication;Tribe Mortgages;5. Journey finished;Change;34;Z_Other/Tribe Mortgages/2025-03-13 Upgrade Check  PDF download;2025.0
3744;2025-03-13;;Other change (non-PAP);Tribe Mortgages;2. Intake filled-in;Change;(blank);Z_Other/Tribe Mortgages/2025-03-13 Upgrade Check  Consent for sharing data;
3745;2025-03-13;;Risk assessment (non-PAP);Consumer Lending & Insurance;2. Intake filled-in;Change;(blank);Verzekeren/Maverick/2025-03-13 Car salesflow Allianz;
3746;2025-03-14;;Communication;Tribe Daily Banking & Digital First;2. Intake filled-in;Change;(blank);Current accounts/Betaalrekening/2025-03-14 Dutch Review article March 2025 insight conv;
3747;2025-03-14;2025-04-02;Communication;Tribe Investments;5. Journey finished;Change;19;Beleggingsrekeningen/Vermogensbeheer/2025-03-14 Market turmoil communication;2025.0
3748;2025-03-14;;Communication;CoE Communications & Brand Experience;2. Intake filled-in;Change;(blank);Branding/Communication/2025-03-14 2025 Lieke Martens;
3749;2025-03-17;2025-03-18;Other change (non-PAP);Tribe Digital Business Banking;5. Journey finished;Change;1;Digital Channels/Other/2025-03-17 Configure links in Progressive Disclosure;2025.0
3750;2025-03-17;;Risk assessment (non-PAP);Tribe Investments;2. Intake filled-in;Change;(blank);Beleggingsdiensten/Z_Other/2025-03-17 Overzicht Opgaaf Werkelijk Rendement (OWR) beleggingen per jaar;
3751;2025-03-17;;Communication;Tribe Digital & Customer Interactions;2. Intake filled-in;Change;(blank);Digital Sales/Investments - Verdi/2025-03-17 Ghost account Self Invest;
3752;2025-03-17;2025-04-10;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;24;Digital Sales/Consumer Loans/2025-03-17 Simple Loans Widget;2025.0
3753;2025-03-17;;Risk assessment (non-PAP);Tribe Daily Banking & Digital First;3. Intake challenged;Change;(blank);Current accounts/En_of betaalrekening/2025-03-17 Comply with PiFi legislation  Implement Maybe journey for DAAH;
3754;2025-03-18;2025-03-27;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;9;Digital Sales/Investments - Verdi/2025-03-18 Activation Selfinvest 30;2025.0
3755;2025-03-18;;Other change (non-PAP);Tribe Investments;3. Intake challenged;Change;(blank);Beleggingsrekeningen/Z_Other/2025-03-18 Aanpassing Debetrente Beleggingsrekening;
3756;2025-03-18;;Communication;Tribe Digital & Customer Interactions;4. Finish & Registration;Change;(blank);Digital Sales/Investments - Verdi/2025-03-18 Digital activation cashback easy and self invest Q2 2025;
3757;2025-03-18;;Risk assessment (non-PAP);Easy Banking;3. Intake challenged;Change;(blank);Easy Banking/Communication/2025-03-18 Processing transaction data of legal entities in TRACR for marketing purposes;
3758;2025-03-18;;Other change (non-PAP);Tribe Investments;1. Journey started;Change;(blank);Beleggingsrekeningen/Z_Other/2025-03-18 Onboarding PIFI proof;
3759;2025-03-19;;Other change (non-PAP);Private Banking & Wealth Mgt (Advice);4. Finish & Registration;Change;(blank);Private Banking _ Wealth/Customer Journeys/2025-03-19 Pilot Service Models Financial Planning Private Banking;
3760;2025-03-19;;Risk assessment (non-PAP);Tribe Digital Business Banking;(blank);Change;(blank);Customer Data/Other/2025-03-19 Feature 8199145  8199161  MIA record retention on DBaaS   data cleaning  solution;
3761;2025-03-20;;Other change (non-PAP);Tribe Digital Business Banking;3. Intake challenged;Change;(blank);Customer Data/Other/2025-01-23 UBO registry call;
3762;2025-03-20;;Other change (non-PAP);Client Services Business;1. Journey started;Change;(blank);Client Services/COO Business Banking Daily Banking Operations/2025-03-20 Business Cards;
3763;2025-03-20;;Risk assessment (non-PAP);Tribe Investments;3. Intake challenged;Change;(blank);Beleggingsrekeningen/Z_Other/2025-03-20 Onboarding PIFI Proof;
3764;2025-03-20;;Communication;Tribe Investments;4. Finish & Registration;Change;(blank);Beleggingsrekeningen/Eenvoudig Beleggen/2025-03-20 EB  Strategy Allocation and Strategy positions  new entry points;
3765;2025-03-21;;Other change (non-PAP);Private Banking & Wealth Mgt (Advice);4. Finish & Registration;Change;(blank);Private Banking _ Wealth/Internetpagina/2025-03-21 Private Markets campaign 2025  Halito webpage;
3766;2025-03-24;;Communication;Tribe Investments;4. Finish & Registration;Change;(blank);Beleggingsrekeningen/Eenvoudig Beleggen/2025-03-24 Order Uitvoering pagina;
3768;2025-03-24;;Risk assessment (non-PAP);Tribe Digital & Customer Interactions;2. Intake filled-in;Change;(blank);Customer Intelligence/Financial Health/2025-03-24 AllowMore Inapp Checktool;
3769;2025-03-24;;Significant change financial product/-service/channel (PAP);Tribe Investments;2. Intake filled-in;Change;(blank);Beleggingsdiensten/ING Investment Office/2025-03-24 SFDR 2.17 definition modification;
3770;2025-03-24;2025-03-25;Other change (non-PAP);Tribe Digital Business Banking;5. Journey finished;Change;1;Customer Data/Process change/2025-03-24 Magdat  adding of new EVA checks;2025.0
3771;2025-03-24;2025-04-02;Communication;Tribe Investments;5. Journey finished;Change;9;Beleggingsrekeningen/Vermogensbeheer/2025-03-24 DPM Cashback Q2 2025;2025.0
3772;2025-03-26;2025-03-26;Other change (non-PAP);Tribe Mortgages;5. Journey Cancelled;Change;0;Hypotheken - WUB/Unsecured mailen/2025-03-26 TEST;2025.0
3773;2025-03-26;;Other change (non-PAP);Tribe Mortgages;4. Finish & Registration;Change;(blank);Hypotheken - WUB/Unsecured mailen/2025-03-26 New webform Renting as an Investment;
3774;2025-03-26;2025-03-26;Other change (non-PAP);Tribe Mortgages;5. Journey Cancelled;Change;0;Hypotheken - WUB/Unsecured mailen/2025-03-26 Renting as an Investment  Webform;2025.0
3775;2025-03-26;;Risk assessment (non-PAP);Tribe Payments;2. Intake filled-in;Change;(blank);Payments_Giraal betvk/Z_Other/2025-03-26 Instant Payments Regulation;
3776;2025-03-26;;Other change (non-PAP);Tribe Payments;1. Journey started;Change;(blank);Payments Cards Issuing/Betaalpas particulier (cards issuing)/2025-03-26 Enhance replace debit card flow;
3778;2025-03-26;;Other change (non-PAP);Tribe Payments;1. Journey started;Change;(blank);Payments Cards Issuing/Z_Other/2025-03-26 debit card details findable in MING(Z) via F12 (dev tools);
3779;2025-03-26;;Other change (non-PAP);Tribe Payments;1. Journey started;Change;(blank);Payments Cards Issuing/Betaalpas particulier (cards issuing)/2025-03-26 Debit card details visible in MING(Z) F12;
3781;2025-03-26;;Risk assessment (non-PAP);Tribe Payments;(blank);Change;(blank);Payments_Giraal betvk/SEPA CT (MING en app, enkel_mv en ink)/2025-03-26 Direct initiation payment API;
3782;2025-03-27;;New financial product/-service/channel (PAP);People Services;1. Journey started;Change;(blank);HR Processes & Systems/Communication/2025-03-27 test;
3784;2025-03-27;;Other change (non-PAP);Tribe Investments;1. Journey started;Change;(blank);Beleggingsrekeningen/Eenvoudig Beleggen/2025-03-27 Terms  conditions Cashback Q22025;
3785;2025-03-27;;Risk assessment (non-PAP);Real Estate Finance;3. Intake challenged;Change;(blank);Real Estate/Process change/2025-03-27 Target new REF loan applications Process in PEGA  Phase 1 (Epic 7813580);
3786;2025-03-27;2025-04-10;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;14;Digital Sales/Insurance/2025-03-27 Postcode field on pages (Home Insurance widget);2025.0
3787;2025-03-27;;Other change (non-PAP);Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Current accounts/Z_Other/2025-03-27 Change Automate holds in seizure process;
3788;2025-03-27;;Other change (non-PAP);Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Z_Other/Tribe Daily Banking & Digital First/2025-03-27 Automate placing holds via SMApi in seizure process;
3789;2025-03-27;;Other change (non-PAP);Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Current accounts/Z_Other/2025-03-27 Automate placing holds via SeizureManagementAPI;
3790;2025-03-27;;Other change (non-PAP);Tribe Daily Banking & Digital First;4. Finish & Registration;Change;(blank);Sparen/Z_Other/2025-03-27 Rentewijziging H1 2025;
3791;2025-03-28;;Other change (non-PAP);Tribe Mortgages;3. Intake challenged;Change;(blank);Hypotheken/Z_Other/2025-03-28 Mortgage Check Improve Event Pension;
3792;2025-03-28;2025-04-14;Communication;Tribe Mortgages;5. Journey finished;Change;17;Hypotheken - WUB/Unsecured mailen/2025-03-28 Emailadressen uit communicatie Stater verwijderen;2025.0
3793;2025-03-28;;Other change (non-PAP);Tribe Payments;1. Journey started;Change;(blank);Payments Reporting/New Product/2025-03-28 Realtime account reporting API;
3794;2025-03-28;;Risk assessment (non-PAP);Tribe Mortgages;2. Intake filled-in;Change;(blank);Hypotheken/Execution Only Service/2025-03-28 Convert mortgage without advice  going live;
3795;2025-03-28;;Communication;Tribe Investments;4. Finish & Registration;Change;(blank);Beleggingsrekeningen/Zelf op de Beurs/2025-03-28 Cashback campaign Q2 (inc Katsjing EB and ZOB);
3796;2025-03-28;2025-04-04;Communication;Tribe Payments;5. Journey finished;Change;7;Credit Cards/Creditcard/2025-03-28 Katsjing Campaign April 2025;2025.0
3798;2025-03-31;;Other change (non-PAP);Tribe KYC Services;1. Journey started;Change;(blank);KYC/Process change/2025-03-31 Embed Systran to Translation Requests in PEGA;
3799;2025-03-31;;Risk assessment (non-PAP);Private Banking & Wealth Mgt (Advice);1. Journey started;Change;(blank);Private Banking _ Wealth/Customer Journeys/2025-03-31 PriBa contact strategy;
3800;2025-03-31;;Other change (non-PAP);Tribe Daily Banking & Digital First;3. Intake challenged;Change;(blank);Sparen/Groei Groter Rekening/2025-03-31 Winactie GGR en OSR Kind 2025;
3801;2025-03-31;;Risk assessment (non-PAP);Tribe Assisted Channels;1. Journey started;Change;(blank);Customer IT Systems & Processes/Process change/2025-03-31 TTM expansion to customers;
3802;2025-03-31;;Communication;Private Banking & Wealth Mgt (Advice);2. Intake filled-in;Change;(blank);Private Banking _ Wealth/Salespitches/2025-03-31 Salespitch MSP;
